,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
723,724,50,RL,5.684506656824126,19.082665268641264,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,11.954906868457561,11.954906868457561,GasA,Ex,Y,SBrkr,12.116911312065204,10.132026289259763,0.0,13.242388126529248,0,0,2,0,4,1,TA,7,Typ,0,None,Detchd,YearGroup5,Unf,1,10.506270963009685,TA,TA,Y,0.0,0.0,0.0,0.0,7.566242862974532,0.0,None,None,None,0.0,5,2008,WD,Normal,11.813037464800539
724,725,20,RL,6.360099839069417,21.02969879390121,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,9.322355249072935,Ex,TA,PConc,Ex,TA,No,GLQ,12.726948993886586,Unf,0.0,10.083791241928564,13.677398943181979,GasA,Ex,Y,SBrkr,13.677398943181979,0.0,0.0,13.677398943181979,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,YearGroup7,Fin,3,11.396658166096783,TA,TA,Y,9.2294051976266,5.80273872401839,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2009,WD,Normal,12.676079399771027
725,726,20,RL,5.684506656824126,18.470104179501284,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,9.558415980517164,BLQ,8.501756190828118,8.604063356421523,11.718228468762483,GasA,TA,Y,SBrkr,11.718228468762483,0.0,0.0,11.718228468762483,0,0,1,0,3,1,Gd,5,Typ,0,None,Detchd,YearGroup6,Unf,2,10.991229546699314,TA,TA,Y,6.574446614595114,0.0,0.0,0.0,0.0,0.0,None,None,Shed,10.272201962485878,11,2009,WD,Normal,11.699413330633599
726,727,20,RL,6.159768979367088,23.143588383028682,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,8.693814389412918,Gd,Gd,CBlock,Gd,TA,No,GLQ,11.53457513188247,Unf,0.0,6.02174235239564,11.768842092711287,GasA,Ex,Y,SBrkr,13.644922232663887,0.0,0.0,13.644922232663887,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,YearGroup6,Fin,2,10.468499910096941,TA,TA,Y,8.962610178176034,5.133567292834429,0.0,7.8971902791299975,0.0,0.0,None,None,None,0.0,12,2009,WD,Normal,12.310437165348775
727,728,20,RL,5.80273872401839,18.657833974063298,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,6.268453117386751,Gd,TA,PConc,Gd,TA,Av,GLQ,11.237719733475835,Unf,0.0,10.312501443831783,12.722234748500732,GasA,Ex,Y,SBrkr,12.722234748500732,0.0,0.0,12.722234748500732,1,0,2,0,2,1,Gd,6,Typ,0,None,Attchd,YearGroup7,RFn,2,10.876956792114836,TA,TA,Y,7.216434458396561,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2009,WD,Normal,12.178192583415596
728,729,90,RL,6.337529394588084,20.427595070563232,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.5538803774442425,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,13.466548314421098,13.466548314421098,GasA,TA,Y,SBrkr,13.8148378276375,0.0,0.0,13.8148378276375,1,0,2,0,4,2,TA,9,Typ,0,None,Detchd,YearGroup5,Unf,3,11.79385651815942,TA,TA,Y,0.0,4.2014612941903655,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2009,COD,Abnorml,11.608244735642321
729,730,30,RM,5.42678077191518,18.06178179936772,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,7.511251181446056,Unf,0.0,10.860282931010302,11.438661292884955,GasA,TA,Y,FuseA,11.666812715499137,0.0,9.459636543250584,12.665150811025393,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,YearGroup5,Unf,2,10.463745203158789,TA,TA,Y,0.0,4.071754351052767,6.881187323763808,0.0,0.0,0.0,None,None,None,0.0,1,2009,WD,Normal,11.542493975902508
730,731,120,RL,4.9269180446816625,17.52395647211631,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.597322510610718,Unf,0.0,9.806334930559206,13.487445626275129,GasA,Ex,Y,SBrkr,13.527002825692994,0.0,0.0,13.527002825692994,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,YearGroup7,RFn,2,10.775536258885502,TA,TA,Y,8.48272816323603,7.511251181446056,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2010,WD,Normal,12.373707715234994
731,732,80,RL,6.047663906109832,19.7080816840346,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.96245458058479,Gd,TA,PConc,Ex,TA,Av,GLQ,11.459457506209896,Unf,0.0,6.268453117386751,11.730956005642817,GasA,Ex,Y,SBrkr,12.513097094728112,0.0,0.0,12.513097094728112,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,YearGroup7,Fin,2,9.939845154868248,TA,TA,Y,7.620056264664793,4.003419248109409,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Normal,12.141539457711714
732,733,60,RL,6.098626104970388,20.402384586183256,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.125546157091508,Gd,TA,PConc,Gd,TA,Av,ALQ,8.622253717854797,Unf,0.0,11.834099819214712,12.530609486480795,GasA,Ex,Y,SBrkr,12.530609486480795,11.762558328631897,0.0,14.230975888194338,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,YearGroup7,Fin,2,10.47324715246781,TA,TA,Y,8.013883697367245,6.314734756825907,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,12.312686874960354
733,734,20,RL,6.221213632878419,19.874209460485194,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,10.714794633565264,Unf,0.0,8.780688591938043,11.718228468762483,GasA,Ex,Y,SBrkr,12.508076870014259,0.0,0.0,12.508076870014259,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,YearGroup5,RFn,1,8.72889799237455,TA,TA,Y,7.68574736325982,0.0,0.0,0.0,0.0,0.0,None,GdWo,Shed,9.715841640087826,3,2009,WD,Normal,11.786008995353765
734,735,20,RL,6.159768979367088,19.448508107922137,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,11.975598145540113,11.975598145540113,GasA,TA,Y,SBrkr,11.975598145540113,0.0,0.0,11.975598145540113,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup5,Unf,1,9.025890350388508,TA,TA,Y,7.440766394665014,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Family,11.58989576532275
735,736,75,RM,5.684506656824126,20.18234699371091,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,9.65390077895301,Unf,0.0,10.221051196470764,11.768842092711287,GasW,Fa,N,SBrkr,11.768842092711287,11.79385651815942,0.0,13.800980223814683,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,YearGroup3,Unf,2,9.178050664421775,TA,TA,N,0.0,9.329379793154162,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2006,WD,Normal,12.001511614739405
736,737,90,RL,5.684506656824126,19.2551569403525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,N,FuseF,12.236142518909933,0.0,0.0,12.236142518909933,0,0,2,0,2,2,TA,6,Typ,0,None,Detchd,YearGroup4,Unf,2,9.715841640087826,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,WD,Normal,11.445727410406752
737,738,60,RL,6.02174235239564,20.054991287875975,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.809393539205843,11.809393539205843,GasA,Ex,Y,SBrkr,11.834099819214712,11.831021744455525,0.0,13.857803698137676,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,YearGroup7,Fin,3,11.507462835775465,TA,TA,Y,0.0,6.952063659629821,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,12.3879816172226
738,739,90,RL,5.684506656824126,20.18234699371091,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,12.645908720595072,Unf,0.0,0.0,12.645908720595072,GasA,TA,Y,SBrkr,12.645908720595072,0.0,0.0,12.645908720595072,3,0,3,0,3,1,TA,5,Typ,0,None,None,None,None,0,0.0,None,None,Y,7.020909424392293,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2009,WD,Alloca,12.095146671399466
739,740,60,RL,5.831327892742091,19.592393361444934,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.718228468762483,11.718228468762483,GasA,Ex,Y,SBrkr,11.718228468762483,11.718228468762483,0.0,13.730882561077351,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,2,10.616842895097365,TA,TA,Y,7.9561965750067145,5.559490358416789,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,12.154784614286667
740,741,70,RM,5.684506656824126,19.71220477890197,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,8.72889799237455,8.72889799237455,GasA,Ex,Y,SBrkr,11.396658166096783,11.00721682473776,0.0,13.164381505992695,0,0,2,0,2,1,TA,7,Typ,0,None,Detchd,YearGroup2,Unf,2,9.459636543250584,TA,Gd,Y,8.780688591938043,0.0,6.881187323763808,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2007,WD,Abnorml,11.790564777297387
741,742,20,RL,5.831327892742091,18.364864618417688,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,11.614566638515486,Unf,0.0,6.221213632878419,11.867768587390184,GasA,Gd,Y,SBrkr,11.867768587390184,0.0,0.0,11.867768587390184,1,1,1,0,3,1,Gd,5,Typ,0,None,Detchd,YearGroup5,Unf,1,8.930417557876343,TA,TA,Y,7.724358962810533,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2008,WD,Normal,11.863589378812122
742,743,20,RL,5.831327892742091,19.212182313188084,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.808145364123843,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,12.987688792119489,12.987688792119489,GasA,Ex,Y,SBrkr,12.987688792119489,0.0,0.0,12.987688792119489,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,YearGroup7,Unf,2,10.463745203158789,TA,TA,Y,7.020909424392293,5.5270737381589985,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,12,2007,WD,Normal,12.095146671399466
743,744,80,RL,5.968980585391403,20.902999997325445,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,9.973694289095654,Unf,0.0,6.1236810031695965,10.371952633774399,GasA,Ex,Y,SBrkr,13.23018602656737,0.0,0.0,13.23018602656737,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,YearGroup7,RFn,2,10.169007130464756,TA,TA,Y,9.041486785480258,0.0,0.0,0.0,6.65495044352145,0.0,None,None,None,0.0,10,2009,WD,Normal,12.07254696717504
744,745,120,RL,5.0120772195485275,17.527993813081203,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.27088437740026,Unf,0.0,10.75830365760641,12.961383438999036,GasA,Gd,Y,SBrkr,12.961383438999036,0.0,0.0,12.961383438999036,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,YearGroup7,RFn,2,10.072964688066048,TA,TA,Y,6.574446614595114,0.0,5.968980585391403,7.724358962810533,0.0,0.0,None,None,None,0.0,10,2008,WD,Normal,12.100717685412471
745,746,60,RL,6.246372486557445,19.441959393736333,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,8.93850105069204,Ex,Gd,CBlock,TA,Gd,No,GLQ,10.6303862264031,ALQ,6.221213632878419,10.205533311372735,12.50304918615027,GasA,Ex,Y,SBrkr,12.585066747225241,13.381706470786918,0.0,15.160542276144316,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,YearGroup7,Fin,2,11.611273018940013,TA,TA,Y,0.0,8.147315588624346,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,12.61087420020211
746,747,60,RL,6.246372486557445,19.367970174229594,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,9.025890350388508,Unf,0.0,10.95900671952692,11.987363555250518,GasA,Ex,Y,SBrkr,12.068566052986988,12.82447937456898,0.0,14.562770229771086,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,YearGroup7,Fin,2,10.534293431937689,TA,TA,Y,8.355622538951035,5.494161288893169,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,12.371591321286905
747,748,70,RM,5.831327892742091,20.50662108948063,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0.0,Unf,0.0,12.741052898781769,12.741052898781769,GasW,TA,N,SBrkr,12.92377212697392,12.92377212697392,0.0,15.069051845400834,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,YearGroup4,Unf,4,11.718228468762483,TA,TA,N,7.885224873775467,0.0,9.628746849475789,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,12.491176396967154
748,749,20,RL,5.653921148278169,20.104527025393217,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,9.308253470184335,Gd,TA,PConc,Gd,TA,No,GLQ,11.889015072881492,Unf,0.0,11.510864426406007,13.716697870568169,GasA,Ex,Y,SBrkr,13.716697870568169,0.0,0.0,13.716697870568169,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,YearGroup7,Fin,2,10.40609703018311,TA,TA,Y,8.511219710154148,5.559490358416789,7.538897810304354,0.0,0.0,0.0,None,None,None,0.0,3,2010,WD,Normal,12.469978029554953
749,750,50,RL,5.357203202420049,19.191465374658584,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,Wall,TA,N,FuseF,12.364390898216676,9.956818543247373,0.0,13.360174598369603,0,0,2,0,4,1,TA,9,Mod,0,None,Detchd,YearGroup4,Unf,1,8.511219710154148,TA,TA,N,6.491069783799412,0.0,7.93275602028482,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,11.49273296168228
750,751,50,RM,5.5270737381589985,19.370189508251833,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,10.634887347225343,10.634887347225343,GasA,Gd,Y,SBrkr,11.480119387602214,9.378068571428056,0.0,12.498014018972166,0,0,1,0,3,1,TA,7,Min2,0,None,None,None,None,0,0.0,None,None,N,0.0,7.620056264664793,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,11.477308649967686
751,752,60,RL,6.246372486557445,18.878715337277956,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,10.991229546699314,10.991229546699314,GasA,Ex,Y,SBrkr,10.991229546699314,10.991229546699314,0.0,12.92377212697392,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,YearGroup7,Fin,2,9.715841640087826,TA,TA,Y,0.0,5.285266416806648,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,11.995357787034976
752,753,20,RL,6.1972210008779385,19.559715324769297,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,12.645908720595072,Unf,0.0,8.856575964639738,13.26061219071665,GasA,Ex,Y,SBrkr,13.290777357050557,0.0,0.0,13.290777357050557,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,YearGroup7,RFn,2,10.634887347225343,TA,TA,Y,7.724358962810533,4.322947514138835,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,WD,Normal,12.28765724080691
753,754,60,RL,6.221213632878419,19.96878685209139,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.848990272211784,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,12.208793178353998,12.208793178353998,GasA,Gd,Y,SBrkr,12.230690570187368,12.290177871756853,0.0,14.332913235381968,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,YearGroup7,RFn,3,11.762558328631897,TA,TA,Y,8.013883697367245,5.42678077191518,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2006,WD,Normal,12.526346537332584
754,755,20,RL,5.7146689026506605,18.96683478484167,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,9.94551387609232,LwQ,10.126705474481206,6.934539989873997,12.197790273619393,GasA,Gd,Y,SBrkr,12.197790273619393,0.0,0.0,12.197790273619393,1,0,1,0,3,1,Gd,5,Typ,0,None,Detchd,YearGroup5,RFn,2,9.951171656935063,TA,TA,Y,7.762392291686519,5.285266416806648,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2009,WD,Normal,11.957617696467539
755,756,160,FV,4.697012078927853,15.736493544362782,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,11.812492076604793,TA,TA,PConc,Gd,TA,No,GLQ,9.596991790493341,Unf,0.0,9.378068571428056,11.256187454288815,GasA,Gd,Y,SBrkr,11.303705150821374,11.256187454288815,0.0,13.24441769536988,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,YearGroup7,Unf,2,9.951171656935063,TA,TA,Y,0.0,4.137710644618417,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2009,WD,Normal,12.058158312538197
756,757,60,RL,5.914940018959451,20.170773947474228,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.858806663498184,Unf,0.0,11.660327958903798,11.724598476197201,GasA,Ex,Y,SBrkr,11.724598476197201,11.83717499471455,0.0,13.800980223814683,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,YearGroup7,RFn,2,10.643869732390646,TA,TA,Y,7.397497957722461,6.751853423240825,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,12.264346270624157
757,758,60,RL,6.246372486557445,20.47727037645349,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,9.236665340977277,TA,TA,CBlock,TA,TA,Mn,Rec,9.939845154868248,Unf,0.0,8.453929696886426,11.038947685692156,GasA,TA,Y,SBrkr,11.038947685692156,11.200457158128465,0.0,13.067564449390803,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,YearGroup6,Fin,2,9.951171656935063,TA,TA,Y,9.286967630227565,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,4,2010,WD,Abnorml,11.97603664577121
758,759,160,FV,4.137710644618417,14.596479946560919,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,9.459636543250584,TA,TA,PConc,Gd,TA,No,ALQ,10.51095939425957,Unf,0.0,8.047888977723783,11.310952733962212,GasA,Gd,Y,SBrkr,11.357662988139694,11.310952733962212,0.0,13.30476647802179,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,YearGroup7,Unf,2,9.951171656935063,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2008,WD,Normal,12.097378802727306
759,760,60,RL,5.831327892742091,20.696835685044267,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,10.337416044520737,Gd,TA,PConc,Gd,TA,Av,LwQ,5.559490358416789,ALQ,5.80273872401839,12.641081179098602,12.919320259582333,GasA,Ex,Y,SBrkr,12.941522501779879,12.653137235977375,0.0,14.932067344439,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,YearGroup7,RFn,3,11.339778687893531,TA,TA,Y,8.335516734766312,6.615044151314694,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2007,WD,Normal,12.577639650232573
760,761,20,RL,5.968980585391403,19.50142835308321,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,10.792672918963946,Unf,0.0,8.622253717854797,11.718228468762483,GasA,Ex,Y,SBrkr,11.718228468762483,0.0,0.0,11.718228468762483,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,YearGroup7,Unf,1,9.025890350388508,Ex,Ex,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,Shed,10.00715768738887,10,2009,WD,Normal,11.755879486687116
761,762,30,RM,5.684506656824126,18.443482946415127,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,9.746321106905897,Unf,0.0,11.296440966040455,12.510587913259403,GasA,TA,Y,SBrkr,12.881245932333973,0.0,0.0,12.881245932333973,0,0,1,0,2,1,Fa,5,Min1,0,None,Detchd,YearGroup5,Unf,2,9.951171656935063,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2009,WD,Normal,11.51293546492023
